Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
4566,Watubolong Tiga,"",JAWA TIMUR,Kab. MALANG,"",,"-8.453888888888889,112.67861111111111"
5618,Wadu Mea Dainao,"",NUSA TENGGARA TIMUR,Kab. SABU RAIJUA,"",,"-10.598611111111111,121.72333333333333"
13506,Awalanggera,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8443483333333335,134.09640833333333"
12675,Panun Pat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0401366666666667,130.6295963888889"
5162,Namo,Range,NUSA TENGGARA BARAT,Kab. SUMBAWA BARAT,"","116051’02,12” BT dan 08030’37,69” LS"
7224,Mato Utara Tengah,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.6283333333333334,123.47944444444444"
7213,Mamasigi,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-2.0751347222222223,123.87356999999999"
7258,Pelelang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-2.0736111111111115,123.91777777777779"
2531,Pinangseribu,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.606111111111111,106.98111111111112"
11094,Kuraperape,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6165083333333334,132.44302166666668"
14398,Dua Suru,"",PAPUA,Kab. SUPIORI,"",,"0.914465,134.32651166666668"
1958,Batupenyuk,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-3.24,107.63944444444445"
6491,Bukidebatu,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.7802466666666668,125.61591222222222"
13063,Waimo Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8433955555555557,130.4492325"
9069,Ur,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.854444444444444,132.5413888888889"
11173,Pamali Utara,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.3037716666666666,132.6545663888889"
7431,Bango,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.2588888888888889,122.245"
7295,Sayor Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.3140191666666667,123.19605944444444"
2845,Tulang,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.9305555555555555,103.42416666666666"
11359,Abiyem Palay,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.20046833333333333,130.21714"
11410,Apatlopalolon Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.4148761111111111,130.56890777777778"
12456,Minyaifun,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.3310577777777778,130.20836388888887"
1859,Kelagian Lunik,"",LAMPUNG,Kab. PESAWARAN,"",,"-5.64415,105.23268"
12314,Lojalintokalogos,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.993533888888889,130.54641527777778"
5809,Burung Kecil,"",KALIMANTAN BARAT,Kab. KUBU RAYA,"",,"-0.6102777777777778,109.31166666666667"
3924,Len,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.6302777777777778,104.28999999999999"
5428,Ndao,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.812222222222223,122.66388888888889"
5677,Perantun,"",KALIMANTAN BARAT,Kab. KETAPANG,"",,"-2.832222222222222,110.08361111111111"
11307,Tugarpuannerawain Utara,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.278896666666667,132.72778222222223"
8033,Pokko,"",SULAWESI SELATAN,Kab. TAKALAR,"",,"-5.419175555555555,119.36506166666666"
8241,Barigau Barat,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.8886666666666665,122.75738333333334"
11194,Patiran,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.3544758333333333,132.79820138888888"
5719,Buluh Kecil,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.5583333333333333,108.78194444444445"
10094,Abana,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"2.092971944444445,127.77899194444444"
2473,Malangtelukdalam,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"1.1618630555555554,104.60773166666667"
11273,Tafer,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.644966111111111,132.55408666666668"
2541,Rakitpilinglaut Besar,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"1.0222222222222221,107.57166666666666"
12392,Manikaipopo Wonom,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9576744444444445,130.44939527777777"
6562,Kabaruan,"",SULAWESI UTARA,Kab. KEPULAUAN TALAUD,"","03047'19"" LU DAN  126047'50"" BT"
11272,Taberaknanam,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.739748888888889,132.10093694444444"
8459,Siompu,"",SULAWESI TENGGARA,Kab. BUTON,"",,"-5.664722222222222,122.51805555555555"
7672,Mmbo Die,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4284325,122.06821222222221"
3606,Lang,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.5097222222222224,106.04388888888889"
11969,Kalis Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.2264308333333336,130.4971036111111"
9304,Anaktujuh Tengah,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.585277777777778,134.63"
966,Kuala Ketek Utara,"",ACEH,Kab. SIMEULUE,"",,"0.4716666666666667,96.39222222222223"
13629,Lafora,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9238444444444442,134.15371805555557"
5922,Datu,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"",,"-4.0625,114.61638888888888"
9492,Jeudin Bonbon,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.8475,134.64333333333332"
6227,Kubil Kecil,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"2.9372313888888892,117.36645499999999"
7997,Sui Gili,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.3,121.7"
12975,Tongot Les,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.1351852777777776,130.4969683333333"
13870,Timintui Nit,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9046572222222222,134.11447555555554"
3984,Nurdin,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.47636666666666666,104.27765555555555"
8898,Seloang,"",SULAWESI BARAT,Kab. MAMUJU,"",,"-2.4518861111111114,117.65417194444446"
13962,Esumber,"",PAPUA BARAT,Kab. SORONG,"",,"-0.93887,131.2713288888889"
5145,Wadumbolo Nisaá,"",NUSA TENGGARA BARAT,KOTA BIMA,"",,"-8.883888888888889,118.5025"
13363,Membaya Dalam,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.099748888888889,134.39361277777778"
9230,Marwatu,"",MALUKU,Kab. SERAM BAGIAN TIMUR,"",,"-3.8736111111111113,130.82472222222222"
6429,Sadau,"",KALIMANTAN TIMUR,KOTA TARAKAN,"",,"3.346388888888889,117.52416666666666"
14211,Abyab Mios,"",PAPUA,Kab. BIAK NUMFOR,"",,"-0.6928322222222222,135.83227666666667"
7952,Karanglealea Se're,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.345277777777778,121.16277777777778"
11502,Batmame Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.2208911111111114,130.48629305555554"
14182,Warikumandefaf,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.8908333333333334,136.32999999999998"
11238,Sarigasumar Girif,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6430616666666666,132.45611083333333"
3381,Petai,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.12172,104.49839"
10895,Badefa,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6189144444444445,132.45903055555556"
10647,Belingsili Besar,"",MALUKU UTARA,Kab. HALMAHERA TIMUR,"",,"0.7997222222222222,128.29555555555555"
12354,Maliwai Wal,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8333333333333335,130.45509444444443"
9568,Kwadal Ngerna Tengah,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.216666666666667,134.36722222222224"
11857,Insum Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.15847583333333332,130.04285805555554"
443,MEGA,"",BENGKULU,Kab. BENGKULU UTARA,-,,"-4.0072222222222225,-100.95472222222223"
12212,Lageyes Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.1657047222222222,130.06676333333334"
2280,Ipil,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-3.2472222222222222,108.07027777777778"
6899,Batukembar Besar,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-1.9405555555555556,121.48305555555555"
5983,Langadai,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",,"-3.2397222222222224,116.17472222222223"
469,KASIAKSIBONTA,"",SUMATERA BARAT,KOTA PADANG,PADANG BARAT,""
7020,Saubane,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.084166666666667,122.53333333333333"
5725,Dua Kecil,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.2705555555555554,109.19194444444445"
5254,Watomoda,"",NUSA TENGGARA TIMUR,Kab. SIKKA,"",,"-8.800277777777778,122.02"
601,TAMIANG,"",SUMATERA BARAT,Kab. PASAMAN BARAT,"",,"-0.1861111111111111,0.29833333333333334"
3014,Akat,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.0435,104.73155"
9133,Kedwari,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-6.985053611111111,131.60585277777778"
11458,Bajai yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.40971222222222226,130.56829222222223"
10985,Dur Utara,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6400158333333335,132.51394694444446"
481,TALENA,"",SUMATERA BARAT,KOTA PADANG,LUBUK BAGALUANG,""
8999,Hoat,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.730833333333334,132.56083333333333"
6206,Belipot Kecil,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"2.96,117.51"
486,UJUANG,"",SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TENGAH,""
9276,Pua,"",MALUKU,Kab. SERAM BAGIAN BARAT,"",,"-2.9411111111111112,127.89972222222222"
8552,Kololampu,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.426111111111111,123.60333333333332"
1149,Jabijabi,"",ACEH,KOTA SUBULUSSALAM,"",,"2.807222222222222,97.8775"
9592,Lailai Mar,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.803888888888888,134.35722222222222"
7715,Paladan Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.3038888888888889,122.32833333333333"
12763,Sagaf Wal,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.17447,130.44336722222224"
10854,Mansinam,"",PAPUA BARAT,Kab. MANOKWARI,"",,"-0.9018263888888889,134.1016772222222"
7649,Madiki Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4280555555555556,122.11666666666666"
13817,Siaimarawas Rim,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8069425,134.01527611111112"
660,Bais,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"
	000 03' 08'' LU dan 98° 12' 52'' BT
"
1959,Baturusak,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-3.2388872222222225,107.63361166666667"
9838,Wokam,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.81968,134.49456999999998"
9559,Kumarmir,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.378888888888889,134.34305555555557"
5413,Lemina Ana,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.565031944444446,123.38779194444444"
9626,Mangan,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.79193,134.77421"
7613,Kramat Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.2225,122.28722222222223"
6678,Batuwola,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"",,"2.0706205555555557,125.34326638888888"
1934,Tiga,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA,"",,"-1.7555555555555555,106.09388888888888"
9543,Kolmamoi,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.71985,134.79774"
13930,Wamun Waonusu Naia,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.756945,133.93416638888888"
6220,Cincin Selatan,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.059055555555555,117.44584416666667"
1940,Anak Kalimambang,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-2.7830555555555554,107.54027777777777"
11179,Param,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.3706280555555557,132.79806694444443"
686,Kasi Timur,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,,"-0.09027777777777778,0.9502777777777778"
2017,Pemulutan Gede,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-2.5410358333333334,107.91796666666667"
6121,Tiga Tengah,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.7413375,117.43917416666667"
8429,Bungi Napa,"",SULAWESI TENGGARA,Kab. BUTON,"",,"-5.549444444444444,122.47416666666666"
10977,Darembang Kecil,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.7397530555555556,132.65247083333333"
7281,Sabundu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.3816666666666666,123.06694444444445"
2667,Kajoh,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.6140475,103.66931555555556"
2096,Pongok Anak,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA SELATAN,"",,"-2.852777777777778,107.09138888888889"
13478,Aevanus Uit,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8309402777777777,133.98188805555554"
3047,Baruk Kecik,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.27637,104.37881999999999"
12044,Kapatdau Ganan,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.2027736111111111,130.3891563888889"
12072,Kapatmul Les,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9019277777777777,130.44921194444444"
13721,Muumbunusu Abkuere,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.6998833333333336,133.90539555555557"
7891,Batu Ki'di',"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.020902777777778,120.75342444444445"
7189,Linsalon,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.4175,123.16250000000001"
2799,Semuntah,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.8583333333333333,103.40916666666668"
8939,Hatela,"",MALUKU,Kab. MALUKU TENGAH,"",,"-2.7816666666666667,129.04472222222222"
2721,Menterus,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.5969444444444445,103.65972222222223"
10785,Klasabun Besar,"",PAPUA BARAT,Kab. SORONG,"",,"-1.386721388888889,131.3265861111111"
8859,Pasir,"",GORONTALO,Kab. POHUWATO,"",,"0.49277777777777776,121.52694444444444"
11029,Haweweri,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.7831194444444445,132.05023277777778"
8797,Palowa,"",GORONTALO,Kab. GORONTALO UTARA,"",,"0.9233797222222222,122.86142583333333"
4749,Socce,"",JAWA TIMUR,Kab. SUMENEP,"",,"-7.128024166666666,114.58354277777778"
6377,Maridan,"",KALIMANTAN TIMUR,Kab. PENAJAM PASER UTARA,"",,"-1.1288888888888888,116.70944444444444"
4985,Batu Sai,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-8.433055555555555,116.94777777777779"
5519,Mole,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.590555555555556,119.72694444444444"
1789,Tumpul Lunik,"",LAMPUNG,Kab. LAMPUNG SELATAN,"",,"-5.84592,105.77576"
8640,Usuusu,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.4752777777777775,123.77805555555555"
6493,Dagho,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.4362883333333336,125.56681333333333"
5041,Temudong,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-8.379937777777778,117.05534"
12868,Soyil,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.3145044444444444,130.61636166666665"
4336,Watunganten Lor,"",DI YOGYAKARTA,Kab. GUNUNG KIDUL,"",,"-8.186944444444444,110.68"
10736,Woda,"",MALUKU UTARA,KOTA TIDORE KEPULAUAN,"",,"0.3982083333333334,127.5838561111111"
13093,Wapdulu,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.041926944444444,130.37218444444446"
5973,Karajaan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",,"-4.091388888888889,116.20694444444445"
3069,Bedare,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.034166666666666665,104.83649"
11904,Kacaa Wal,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9694891666666667,130.80193916666667"
5752,Lemanlalang,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.2863888888888888,108.90111111111112"
10339,Kuburan Barat,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.6308333333333334,128.5625"
14499,Pondi Mios,"",PAPUA,Kab. SUPIORI,"",,"-0.6328244444444445,135.48620749999998"
3799,Batu Ampar,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.061388888888889,103.81888888888888"
13789,Ro'omnus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8205497222222218,134.00807527777778"
7204,Lolompong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.235,123.44194444444445"
7941,Jailamu,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.994166666666667,120.52388888888889"
12735,Rumbabo Genan,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.9523199999999999,131.09584527777778"
12017,Kapatalvia,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.016755555555555555,130.303155"
6199,Banjang ,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"2.949785277777778,117.38139638888889"
4424,Tales,"",JAWA TIMUR,Kab. TRENGGALEK,"",,"-8.356367222222222,111.62573694444444"
823,Lembeh,"",SULAWESI UTARA,KOTA BITUNG,Bitung Selatan,,"1.4188888888888889,0.23027777777777778"
9825,Warla,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.885277777777778,134.77263000000002"
9153,Ngapun Nus,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-7.181666666666667,131.50194444444443"
1691,Tukongsimbang Tujuh,"",RIAU,Kab. ROKAN HILIR,"",,"0.8013888888888889,100.63361111111112"
2774,Randui,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.8794444444444445,103.42361111111111"
5567,Sendong,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.695,119.75361111111111"
6288,Titus Dua,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.5787080555555555,117.47681555555556"
6703,Tonggengnapoto,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"",,"2.3287452777777777,125.45256222222223"
13273,Dumat Baba Yen,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-1.9865105555555556,134.1445136111111"
5058,Rate Nisa,"",NUSA TENGGARA BARAT,Kab. DOMPU,"",,"-8.55877,118.22206888888888"
7981,Pasitallu Lau,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.0408333333333335,121.06166666666667"
12443,Memaubro,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.21054972222222224,130.37661888888888"
12299,LI Palolon,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.1565327777777776,130.26532277777778"
1813,Baturujuk Balak ,"",LAMPUNG,Kab. TANGGAMUS,"",,"-5.714166666666667,104.9575"
4034,Raya,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.103888888888889,103.87416666666665"
1650,Siakung Kocik,"",RIAU,Kab. PELALAWAN,"",,"0.28638888888888886,102.28444444444445"
9512,Kaihebi,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.289722222222222,134.31555555555556"
2751,Pandai Barat,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.7443472222222222,103.34106388888888"
12663,Pandera Les,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.10546472222222222,130.1891877777778"
9606,Lewakai,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.699,134.33821"
5876,Telu Bentok,"",KALIMANTAN TENGAH,Kab. KAPUAS,"",,"-2.979444444444445,114.3775"
12505,Mono Genan Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.0008105555555555556,130.1774186111111"
6480,Batuwingkong,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.5322336111111112,125.65841666666667"
12575,Ngalalel Patsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0288625,130.6734847222222"
10890,Atotpopin Tengah,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6277222222222223,132.48414138888887"
9037,Ngiru,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.6288888888888895,133.00166666666667"
14178,Wanandief,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.9080555555555554,136.36388888888888"
12007,Kapal Ganan Nut,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8527902777777778,130.4470861111111"
12001,Kananwat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.7170155555555557,129.94242666666668"
11315,Ugar,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6447994444444443,132.47948861111112"
11759,Galyu Palolon,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.176095277777778,130.6141272222222"
14367,Arwai Bedar,"",PAPUA,Kab. SUPIORI,"",,"-0.7502563888888889,135.47323972222222"
1579,Simpur,"",RIAU,Kab. BENGKALIS,"",,"0.07333333333333333,101.57583333333334"
2843,Tokongsekatip,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.7544444444444445,103.94277777777778"
4065,Semakau Besar,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.136111111111111,104.07111111111111"
3718,Telaga,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.056111111111111,105.97527777777778"
10757,Empe,"",PAPUA BARAT,Kab. SORONG,"",,"-1.4736208333333334,130.98968388888886"
2811,Subi Laut,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.8008333333333334,103.72444444444444"
1050,Pelambak Kecil,"",ACEH,Kab. ACEH SINGKIL,"",,"2.178888888888889,97.46361111111112"
7944,Kabauna,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.423888888888889,122.08694444444444"
2801,Sepatu,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.9119152777777778,103.77318722222222"
3290,Mamut,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.1338888888888889,104.50111111111111"
4949,Batukodek Gili,"",NUSA TENGGARA BARAT,Kab. LOMBOK TIMUR,"",,"-8.918888888888889,116.50194444444445"
12197,Kumkum Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.12435527777777777,130.10082944444443"
9358,Dabmon,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.77001,134.74916"
2510,Pangkil,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.83,104.36194444444443"
9826,Warsin,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.486111111111112,134.48305555555555"
7635,Lindo Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.5042655555555555,121.73533444444445"
6528,Matutuang,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"4.434758055555556,125.69205861111112"
13420,Saner Nu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.136281388888889,134.1348925"
13838,Siridnu,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.111013888888889,133.78394666666665"
9887,Tiga Warmamang,"",MALUKU,Kab. MALUKU BARAT DAYA,"",,"-8.197663333333333,128.72219361111112"
14534,Fun Utara,"",PAPUA,KOTA JAYAPURA ,"",,"-2.6208333333333336,140.7686111111111"
4800,Kabuyutan,"",BANTEN,Kab. PANDEGLANG,"",,"-6.794444444444444,105.22722222222222"
1075,Subang,"",ACEH,Kab. ACEH SINGKIL,"",,"2.2407594444444445,97.26745666666666"
1800,Batuhakhong,"",LAMPUNG,Kab. TANGGAMUS,"",,"-5.7421475,105.01838555555555"
6997,Palupasang Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.1188894444444446,122.59142166666666"
3528,Akar,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.0236111111111112,106.40472222222223"
6805,Paneki,"",SULAWESI TENGAH,Kab. DONGGALA,"",,"-0.03888888888888889,119.79805555555555"
14049,Sariwe,"",PAPUA,Kab. NABIRE,"",,"-3.0452777777777778,135.78472222222223"
4042,Samag,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.6594444444444445,104.24027777777778"
5407,Keko Ana,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.584708055555556,123.36505083333333"
4947,Areng Gili,"",NUSA TENGGARA BARAT,Kab. LOMBOK TIMUR,"",,"-8.841111111111111,116.46694444444445"
13989,Arer,"",PAPUA,Kab. JAYAPURA,"",,"-2.3241666666666663,140.13916666666665"
12901,Sunmalele Wal,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9637858333333333,130.4727"
13571,Furanus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9805027777777777,134.37358222222224"
3626,Mangkudu,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.9074999999999998,106.16000000000001"
11845,In Tol Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.14457138888888887,130.11505194444445"
771,sokongsiembang,"",SUMATERA UTARA,Kab. SERDANG BEDAGAI,Tanjung Beringin,,"3.7808333333333333,0.4916666666666667"
13202,Korosifa,"",PAPUA BARAT,Kab. TELUK BINTUNI,"",,"-2.509084722222222,133.65845555555555"
7392,Olue,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"",,"0.3636111111111111,120.81361111111111"
8580,Manggasa Nua,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.386666666666667,123.60527777777777"
7211,Mallatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-2.006111111111111,123.86777777777777"
10549,Wayatim,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.7314461111111111,127.87862027777777"
12455,Minulo Polollo,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.1190147222222222,131.0896825"
14189,Wori Papuma,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.7672222222222222,135.88325944444446"
4717,Sadulang Besar,"",JAWA TIMUR,Kab. SUMENEP,"",,"-6.953349722222223,115.78872972222221"
545,RAGGI,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,03?10’31” LS dan 100?24’44” BT,""
